GEOID,district,state,year,sex,estimate,moe
1602,2,Idaho,2016,female,0.501972265,0.019122516
1602,2,Idaho,2017,male,0.498720543,0.018874641
1602,2,Idaho,2017,female,0.501279457,0.019618348
1602,2,Idaho,2018,male,0.500345623,0.019519879
1602,2,Idaho,2018,female,0.499654377,0.020002709
1602,2,Idaho,2019,male,0.50096577,0.019872153
1602,2,Idaho,2019,female,0.49903423,0.019762853
1602,2,Idaho,2020,male,0.501834801,0.022020955
1602,2,Idaho,2020,female,0.498165199,0.022580753
1701,1,Illinois,2009,male,0.440051558,0.028291116
1701,1,Illinois,2009,female,0.559948442,0.031396819
1701,1,Illinois,2010,male,0.440570178,0.02724964
1701,1,Illinois,2010,female,0.559429822,0.029896895
1701,1,Illinois,2011,male,0.439588616,0.027541958
1701,1,Illinois,2011,female,0.560411384,0.030535342
1701,1,Illinois,2012,male,0.448886658,0.025176868
1701,1,Illinois,2012,female,0.551113342,0.026482105
1701,1,Illinois,2013,male,0.450469257,0.024175066
1701,1,Illinois,2013,female,0.549530743,0.025823103
1701,1,Illinois,2014,male,0.452136261,0.024387861
1701,1,Illinois,2014,female,0.547863739,0.027100816
1701,1,Illinois,2015,male,0.452582386,0.024894367
1701,1,Illinois,2015,female,0.547417614,0.025719521
1701,1,Illinois,2016,male,0.453550526,0.023764315
1701,1,Illinois,2016,female,0.546449474,0.025840567
1701,1,Illinois,2017,male,0.453402511,0.02385004
1701,1,Illinois,2017,female,0.546597489,0.025829972
1701,1,Illinois,2018,male,0.45447654,0.024645479
1701,1,Illinois,2018,female,0.54552346,0.026336388
1701,1,Illinois,2019,male,0.452431933,0.025880527
1701,1,Illinois,2019,female,0.547568067,0.026238025
1701,1,Illinois,2020,male,0.453326018,0.030237048
1701,1,Illinois,2020,female,0.546673982,0.03208415
1702,2,Illinois,2009,male,0.443588207,0.027308241
1702,2,Illinois,2009,female,0.556411793,0.030877961
1702,2,Illinois,2010,male,0.441454372,0.027473939
1702,2,Illinois,2010,female,0.558545628,0.029708244
1702,2,Illinois,2011,male,0.441340087,0.027481693
1702,2,Illinois,2011,female,0.558659913,0.028985643
1702,2,Illinois,2012,male,0.45170516,0.023467679
1702,2,Illinois,2012,female,0.54829484,0.0258212
1702,2,Illinois,2013,male,0.451513942,0.023299163
1702,2,Illinois,2013,female,0.548486058,0.025402354
1702,2,Illinois,2014,male,0.450758506,0.023425975
1702,2,Illinois,2014,female,0.549241494,0.026174
1702,2,Illinois,2015,male,0.453628359,0.023054496
1702,2,Illinois,2015,female,0.546371641,0.024966266
1702,2,Illinois,2016,male,0.454863764,0.022579353
1702,2,Illinois,2016,female,0.545136236,0.024634864
1702,2,Illinois,2017,male,0.45406037,0.023789679
1702,2,Illinois,2017,female,0.54593963,0.026445959
1702,2,Illinois,2018,male,0.452896098,0.024905668
1702,2,Illinois,2018,female,0.547103902,0.026827323
1702,2,Illinois,2019,male,0.453670969,0.025269846
1702,2,Illinois,2019,female,0.546329031,0.028069125
1702,2,Illinois,2020,male,0.45486604,0.030064366
1702,2,Illinois,2020,female,0.54513396,0.031226065
1703,3,Illinois,2009,male,0.481956211,0.026699541
1703,3,Illinois,2009,female,0.518043789,0.026251249
1703,3,Illinois,2010,male,0.481767394,0.02654664
1703,3,Illinois,2010,female,0.518232606,0.027008117
1703,3,Illinois,2011,male,0.481242972,0.026646309
1703,3,Illinois,2011,female,0.518757028,0.026371015
1703,3,Illinois,2012,male,0.485956318,0.024777775
1703,3,Illinois,2012,female,0.514043682,0.024118604
1703,3,Illinois,2013,male,0.48595405,0.024526947
1703,3,Illinois,2013,female,0.51404595,0.025279806
1703,3,Illinois,2014,male,0.486780459,0.025105133
1703,3,Illinois,2014,female,0.513219541,0.024546601
1703,3,Illinois,2015,male,0.485959958,0.023404203
1703,3,Illinois,2015,female,0.514040042,0.024256617
1703,3,Illinois,2016,male,0.489434918,0.024158541
1703,3,Illinois,2016,female,0.510565082,0.02281175
1703,3,Illinois,2017,male,0.490164589,0.023514568
1703,3,Illinois,2017,female,0.509835411,0.023751019
1703,3,Illinois,2018,male,0.490976178,0.023502449
1703,3,Illinois,2018,female,0.509023822,0.024286054
1703,3,Illinois,2019,male,0.492349669,0.025131091
1703,3,Illinois,2019,female,0.507650331,0.025011138
1703,3,Illinois,2020,male,0.493524437,0.029463859
1703,3,Illinois,2020,female,0.506475563,0.02920096
1704,4,Illinois,2009,male,0.519073915,0.030218824
1704,4,Illinois,2009,female,0.480926085,0.027155721
1704,4,Illinois,2010,male,0.510865868,0.028604249
1704,4,Illinois,2010,female,0.489134132,0.028081662
1704,4,Illinois,2011,male,0.51387382,0.028952046
1704,4,Illinois,2011,female,0.48612618,0.027299036
1704,4,Illinois,2012,male,0.50680577,0.025210033
1704,4,Illinois,2012,female,0.49319423,0.025604067
1704,4,Illinois,2013,male,0.506837352,0.02528368
1704,4,Illinois,2013,female,0.493162648,0.023757905
1704,4,Illinois,2014,male,0.507723353,0.023880078
1704,4,Illinois,2014,female,0.492276647,0.025021361
1704,4,Illinois,2015,male,0.505074369,0.024233639
1704,4,Illinois,2015,female,0.494925631,0.023054392
1704,4,Illinois,2016,male,0.505174593,0.024325529
1704,4,Illinois,2016,female,0.494825407,0.02281539
1704,4,Illinois,2017,male,0.503553101,0.023676039
1704,4,Illinois,2017,female,0.496446899,0.022880256
1704,4,Illinois,2018,male,0.502644745,0.023692387
1704,4,Illinois,2018,female,0.497355255,0.023934896
1704,4,Illinois,2019,male,0.502224219,0.024689027
1704,4,Illinois,2019,female,0.497775781,0.024740707
1704,4,Illinois,2020,male,0.501992437,0.029501204
1704,4,Illinois,2020,female,0.498007563,0.029817843
1705,5,Illinois,2009,male,0.490558342,0.027578754
1705,5,Illinois,2009,female,0.509441658,0.026496113
1705,5,Illinois,2010,male,0.490995506,0.025880091
1705,5,Illinois,2010,female,0.509004494,0.026142396
1705,5,Illinois,2011,male,0.492935876,0.026073556
1705,5,Illinois,2011,female,0.507064124,0.025775169
1705,5,Illinois,2012,male,0.488326093,0.023701279
1705,5,Illinois,2012,female,0.511673907,0.023339108
1705,5,Illinois,2013,male,0.488456507,0.023729783
1705,5,Illinois,2013,female,0.511543493,0.022827095
1705,5,Illinois,2014,male,0.48884953,0.022670722
1705,5,Illinois,2014,female,0.51115047,0.022219726
1705,5,Illinois,2015,male,0.488805591,0.02354588
1705,5,Illinois,2015,female,0.511194409,0.022676362
1705,5,Illinois,2016,male,0.486136946,0.021750417
1705,5,Illinois,2016,female,0.513863054,0.022644364
1705,5,Illinois,2017,male,0.48764468,0.021846479
1705,5,Illinois,2017,female,0.51235532,0.023114698
1705,5,Illinois,2018,male,0.489004213,0.021275474
1705,5,Illinois,2018,female,0.510995787,0.022592009
1705,5,Illinois,2019,male,0.490115464,0.022418868
1705,5,Illinois,2019,female,0.509884536,0.022877193
1705,5,Illinois,2020,male,0.490623986,0.026775928
1705,5,Illinois,2020,female,0.509376014,0.026678617
1706,6,Illinois,2009,male,0.491064925,0.02323438
1706,6,Illinois,2009,female,0.508935075,0.022826648
1706,6,Illinois,2010,male,0.48380858,0.02328848
1706,6,Illinois,2010,female,0.51619142,0.024326148
1706,6,Illinois,2011,male,0.485073406,0.02407346
1706,6,Illinois,2011,female,0.514926594,0.02509514
1706,6,Illinois,2012,male,0.482016707,0.022606515
1706,6,Illinois,2012,female,0.517983293,0.023266559
1706,6,Illinois,2013,male,0.481212994,0.022436613
1706,6,Illinois,2013,female,0.518787006,0.022190226
1706,6,Illinois,2014,male,0.48091519,0.022120188
1706,6,Illinois,2014,female,0.51908481,0.022418314
1706,6,Illinois,2015,male,0.480056784,0.022640079
1706,6,Illinois,2015,female,0.519943216,0.022223437
1706,6,Illinois,2016,male,0.48200338,0.021770393
1706,6,Illinois,2016,female,0.51799662,0.022012892
1706,6,Illinois,2017,male,0.482787424,0.021602147
1706,6,Illinois,2017,female,0.517212576,0.021908613
1706,6,Illinois,2018,male,0.482689231,0.020827178
1706,6,Illinois,2018,female,0.517310769,0.022191007
1706,6,Illinois,2019,male,0.484150821,0.02249813
1706,6,Illinois,2019,female,0.515849179,0.022591174
1706,6,Illinois,2020,male,0.484632892,0.025560669
1706,6,Illinois,2020,female,0.515367108,0.026640042
1707,7,Illinois,2009,male,0.470154284,0.029305147
1707,7,Illinois,2009,female,0.529845716,0.028012024
1707,7,Illinois,2010,male,0.467062193,0.026175812
1707,7,Illinois,2010,female,0.532937807,0.028077354
1707,7,Illinois,2011,male,0.463161628,0.026553278
1707,7,Illinois,2011,female,0.536838372,0.02790834
1707,7,Illinois,2012,male,0.461884753,0.025038837
1707,7,Illinois,2012,female,0.538115247,0.026047727
1707,7,Illinois,2013,male,0.464629119,0.025055277
1707,7,Illinois,2013,female,0.535370881,0.027000586
1707,7,Illinois,2014,male,0.464464437,0.024735166
1707,7,Illinois,2014,female,0.535535563,0.025344215
1707,7,Illinois,2015,male,0.466529336,0.024097116
1707,7,Illinois,2015,female,0.533470664,0.026522433
1707,7,Illinois,2016,male,0.468404564,0.024023904
1707,7,Illinois,2016,female,0.531595436,0.025543281
1707,7,Illinois,2017,male,0.46993569,0.024968404
1707,7,Illinois,2017,female,0.53006431,0.026737052
1707,7,Illinois,2018,male,0.471434275,0.025068082
1707,7,Illinois,2018,female,0.528565725,0.02665621
1707,7,Illinois,2019,male,0.471281688,0.026516086
1707,7,Illinois,2019,female,0.528718312,0.026930791
1707,7,Illinois,2020,male,0.472458433,0.030870321
1707,7,Illinois,2020,female,0.527541567,0.033131928
1708,8,Illinois,2009,male,0.49115768,0.02166503
1708,8,Illinois,2009,female,0.50884232,0.022206905
1708,8,Illinois,2010,male,0.487188021,0.021289392
1708,8,Illinois,2010,female,0.512811979,0.021269928
1708,8,Illinois,2011,male,0.487607173,0.021459715
1708,8,Illinois,2011,female,0.512392827,0.022222351
1708,8,Illinois,2012,male,0.491345528,0.025800781
1708,8,Illinois,2012,female,0.508654472,0.024732041
1708,8,Illinois,2013,male,0.490258528,0.025573769
1708,8,Illinois,2013,female,0.509741472,0.024663513
1708,8,Illinois,2014,male,0.49042791,0.024581717
1708,8,Illinois,2014,female,0.50957209,0.024346549
1708,8,Illinois,2015,male,0.492518153,0.024889408
1708,8,Illinois,2015,female,0.507481847,0.024868488
1708,8,Illinois,2016,male,0.493950627,0.024212653
1708,8,Illinois,2016,female,0.506049373,0.024330153
1708,8,Illinois,2017,male,0.4931929,0.023703748
1708,8,Illinois,2017,female,0.5068071,0.023460604
1708,8,Illinois,2018,male,0.493587571,0.023632768
1708,8,Illinois,2018,female,0.506412429,0.023832392
1708,8,Illinois,2019,male,0.491932254,0.025748406
1708,8,Illinois,2019,female,0.508067746,0.02485115
1708,8,Illinois,2020,male,0.491303498,0.02952276
1708,8,Illinois,2020,female,0.508696502,0.029777005
1709,9,Illinois,2009,male,0.485668039,0.027884584
1709,9,Illinois,2009,female,0.514331961,0.028151254
1709,9,Illinois,2010,male,0.48178985,0.026108852
1709,9,Illinois,2010,female,0.51821015,0.027861138
1709,9,Illinois,2011,male,0.482995285,0.026818865
1709,9,Illinois,2011,female,0.517004715,0.027639183
1709,9,Illinois,2012,male,0.482608807,0.024040606
1709,9,Illinois,2012,female,0.517391193,0.025268864
1709,9,Illinois,2013,male,0.483610045,0.025282165
1709,9,Illinois,2013,female,0.516389955,0.024796739
1709,9,Illinois,2014,male,0.482847134,0.023389198
1709,9,Illinois,2014,female,0.517152866,0.024996228
1709,9,Illinois,2015,male,0.484716757,0.023987217
1709,9,Illinois,2015,female,0.515283243,0.024366791
1709,9,Illinois,2016,male,0.483561797,0.023741464
1709,9,Illinois,2016,female,0.516438203,0.023705372
1709,9,Illinois,2017,male,0.483589287,0.024482817
1709,9,Illinois,2017,female,0.516410713,0.024931764
1709,9,Illinois,2018,male,0.481919547,0.024266815
1709,9,Illinois,2018,female,0.518080453,0.025019719
1709,9,Illinois,2019,male,0.484483414,0.02460769
1709,9,Illinois,2019,female,0.515516586,0.024952105
1709,9,Illinois,2020,male,0.483530741,0.029449237
1709,9,Illinois,2020,female,0.516469259,0.029364659
1710,10,Illinois,2009,male,0.487327428,0.02368871
1710,10,Illinois,2009,female,0.512672572,0.024180932
1710,10,Illinois,2010,male,0.48389836,0.023483265
1710,10,Illinois,2010,female,0.51610164,0.024291472
1710,10,Illinois,2011,male,0.484860372,0.024180531
1710,10,Illinois,2011,female,0.515139628,0.024499937
1710,10,Illinois,2012,male,0.487382938,0.020690109
1710,10,Illinois,2012,female,0.512617062,0.020777762
1710,10,Illinois,2013,male,0.487535229,0.020136008
1710,10,Illinois,2013,female,0.512464771,0.02043882
1710,10,Illinois,2014,male,0.487819493,0.02015874
1710,10,Illinois,2014,female,0.512180507,0.020856172
1710,10,Illinois,2015,male,0.48755082,0.020224293
1710,10,Illinois,2015,female,0.51244918,0.020459072
1710,10,Illinois,2016,male,0.489084914,0.020370032
1710,10,Illinois,2016,female,0.510915086,0.020169773
1710,10,Illinois,2017,male,0.489928092,0.020194006
1710,10,Illinois,2017,female,0.510071908,0.020699773
1710,10,Illinois,2018,male,0.490410042,0.021128101
1710,10,Illinois,2018,female,0.509589958,0.020945399
1710,10,Illinois,2019,male,0.489743225,0.020636686
1710,10,Illinois,2019,female,0.510256775,0.021742978
1710,10,Illinois,2020,male,0.489176324,0.024826658
1710,10,Illinois,2020,female,0.510823676,0.025242102
1711,11,Illinois,2009,male,0.489479133,0.018941117
1711,11,Illinois,2009,female,0.510520867,0.020807708
1711,11,Illinois,2010,male,0.486186404,0.019619474
1711,11,Illinois,2010,female,0.513813596,0.018645258
1711,11,Illinois,2011,male,0.485591411,0.019465377
1711,11,Illinois,2011,female,0.514408589,0.019668394
1711,11,Illinois,2012,male,0.485848415,0.022808297
1711,11,Illinois,2012,female,0.514151585,0.02498187
1711,11,Illinois,2013,male,0.485311994,0.023672283
1711,11,Illinois,2013,female,0.514688006,0.023821216
1711,11,Illinois,2014,male,0.485015737,0.023561972
1711,11,Illinois,2014,female,0.514984263,0.023296198
1711,11,Illinois,2015,male,0.4835612,0.023485973
1711,11,Illinois,2015,female,0.5164388,0.02426351
1711,11,Illinois,2016,male,0.484023038,0.022950364
1711,11,Illinois,2016,female,0.515976962,0.023292965
1711,11,Illinois,2017,male,0.48400146,0.022830642
1711,11,Illinois,2017,female,0.51599854,0.024211434
1711,11,Illinois,2018,male,0.485557501,0.023082484
1711,11,Illinois,2018,female,0.514442499,0.024305999
1711,11,Illinois,2019,male,0.485866165,0.023840411
1711,11,Illinois,2019,female,0.514133835,0.02297108
1711,11,Illinois,2020,male,0.484862643,0.026480963
1711,11,Illinois,2020,female,0.515137357,0.028318953
1712,12,Illinois,2009,male,0.479366476,0.017892834
1712,12,Illinois,2009,female,0.520633524,0.018305857
1712,12,Illinois,2010,male,0.483262747,0.016108141
1712,12,Illinois,2010,female,0.516737253,0.017933799
1712,12,Illinois,2011,male,0.482502866,0.018051916
1712,12,Illinois,2011,female,0.517497134,0.017814445
1712,12,Illinois,2012,male,0.485431315,0.01687441
1712,12,Illinois,2012,female,0.514568685,0.016946702
1712,12,Illinois,2013,male,0.486300268,0.016840101
1712,12,Illinois,2013,female,0.513699732,0.016929042
1712,12,Illinois,2014,male,0.487219861,0.017768453
1712,12,Illinois,2014,female,0.512780139,0.017653562
1712,12,Illinois,2015,male,0.487026781,0.016773321
1712,12,Illinois,2015,female,0.512973219,0.017717446
1712,12,Illinois,2016,male,0.487921154,0.016414382
1712,12,Illinois,2016,female,0.512078846,0.016797958
1712,12,Illinois,2017,male,0.4883132,0.017448219
1712,12,Illinois,2017,female,0.5116868,0.017673786
1712,12,Illinois,2018,male,0.488113766,0.017632659
1712,12,Illinois,2018,female,0.511886234,0.017962224
1712,12,Illinois,2019,male,0.486715578,0.018573564
1712,12,Illinois,2019,female,0.513284422,0.018277655
1712,12,Illinois,2020,male,0.487148122,0.019881285
1712,12,Illinois,2020,female,0.512851878,0.021196718
1713,13,Illinois,2009,male,0.48773028,0.022061448
1713,13,Illinois,2009,female,0.51226972,0.022623176
1713,13,Illinois,2010,male,0.484487075,0.021963955
1713,13,Illinois,2010,female,0.515512925,0.021779748
1713,13,Illinois,2011,male,0.483830339,0.022481941
1713,13,Illinois,2011,female,0.516169661,0.02218559
1713,13,Illinois,2012,male,0.485676283,0.018962939
1713,13,Illinois,2012,female,0.514323717,0.019344323
1713,13,Illinois,2013,male,0.486076247,0.018700778
1713,13,Illinois,2013,female,0.513923753,0.018947065
1713,13,Illinois,2014,male,0.487491719,0.018897931
1713,13,Illinois,2014,female,0.512508281,0.019887904
1713,13,Illinois,2015,male,0.48556938,0.019437507
1713,13,Illinois,2015,female,0.51443062,0.019993724
1713,13,Illinois,2016,male,0.485876651,0.018294299
1713,13,Illinois,2016,female,0.514123349,0.019846542
1713,13,Illinois,2017,male,0.486785353,0.019103742
1713,13,Illinois,2017,female,0.513214647,0.019793693
1713,13,Illinois,2018,male,0.487044986,0.019062606
1713,13,Illinois,2018,female,0.512955014,0.020414418
1713,13,Illinois,2019,male,0.487149522,0.019424155
1713,13,Illinois,2019,female,0.512850478,0.021341124
1713,13,Illinois,2020,male,0.487723601,0.021770499
1713,13,Illinois,2020,female,0.512276399,0.024652636
1714,14,Illinois,2009,male,0.50117346,0.017395684
1714,14,Illinois,2009,female,0.49882654,0.01736101
1714,14,Illinois,2010,male,0.493719892,0.016607376
1714,14,Illinois,2010,female,0.506280108,0.016399784
1714,14,Illinois,2011,male,0.493927472,0.016997493
1714,14,Illinois,2011,female,0.506072528,0.017051603
1714,14,Illinois,2012,male,0.490655624,0.022647512
1714,14,Illinois,2012,female,0.509344376,0.022042364
1714,14,Illinois,2013,male,0.492148012,0.02452783
1714,14,Illinois,2013,female,0.507851988,0.022780274
1714,14,Illinois,2014,male,0.490830312,0.023170312
1714,14,Illinois,2014,female,0.509169688,0.023411464
1714,14,Illinois,2015,male,0.49172825,0.02426002
1714,14,Illinois,2015,female,0.50827175,0.024997067
1714,14,Illinois,2016,male,0.489299932,0.024629576
1714,14,Illinois,2016,female,0.510700068,0.025118944
1714,14,Illinois,2017,male,0.48968782,0.024052179
1714,14,Illinois,2017,female,0.51031218,0.025233724
1714,14,Illinois,2018,male,0.488841561,0.024222649
1714,14,Illinois,2018,female,0.511158439,0.024651637
1714,14,Illinois,2019,male,0.488726922,0.024051124
1714,14,Illinois,2019,female,0.511273078,0.024521899
1714,14,Illinois,2020,male,0.490910512,0.027624896
1714,14,Illinois,2020,female,0.509089488,0.027959923
1715,15,Illinois,2009,male,0.490391105,0.019384455
1715,15,Illinois,2009,female,0.509608895,0.019018205
1715,15,Illinois,2010,male,0.489164944,0.017959821
1715,15,Illinois,2010,female,0.510835056,0.018539428
1715,15,Illinois,2011,male,0.487699317,0.018172838
1715,15,Illinois,2011,female,0.512300683,0.018327551
1715,15,Illinois,2012,male,0.493095982,0.01648974
1715,15,Illinois,2012,female,0.506904018,0.016263595
1715,15,Illinois,2013,male,0.492362588,0.016257923
1715,15,Illinois,2013,female,0.507637412,0.016440957
1715,15,Illinois,2014,male,0.493470946,0.016172298
1715,15,Illinois,2014,female,0.506529054,0.015414487
1715,15,Illinois,2015,male,0.494266994,0.016123371
