GEOID,district,state,year,race,estimate,moe
4701,1,Tennessee,2009,pacific islander,0.000169365,0.000139389
4701,1,Tennessee,2009,other,0.000663972,0.000239809
4701,1,Tennessee,2009,mixed,0.010089973,0.000848325
4701,1,Tennessee,2009,hispanic or latino,0.025514203,0.000413671
4702,2,Tennessee,2009,white,0.883960942,0.00155602
4702,2,Tennessee,2009,black,0.063179783,0.000799995
4702,2,Tennessee,2009,native american,0.002049634,0.000412764
4702,2,Tennessee,2009,asian,0.012407022,0.000550351
4702,2,Tennessee,2009,pacific islander,3.12E-05,3.69E-05
4702,2,Tennessee,2009,other,0.00088652,0.000360282
4702,2,Tennessee,2009,mixed,0.013354534,0.001099285
4702,2,Tennessee,2009,hispanic or latino,0.02413036,0.000260991
4703,3,Tennessee,2009,white,0.836194583,0.00160437
4703,3,Tennessee,2009,black,0.111492611,0.000758564
4703,3,Tennessee,2009,native american,0.002516716,0.000402201
4703,3,Tennessee,2009,asian,0.011175877,0.00049388
4703,3,Tennessee,2009,pacific islander,0.000755606,0.000286864
4703,3,Tennessee,2009,other,0.000913825,0.000461349
4703,3,Tennessee,2009,mixed,0.010591798,0.001026205
4703,3,Tennessee,2009,hispanic or latino,0.026358983,0.000374107
4704,4,Tennessee,2009,white,0.912086831,0.002263206
4704,4,Tennessee,2009,black,0.040071266,0.001304549
4704,4,Tennessee,2009,native american,0.002901316,0.000812548
4704,4,Tennessee,2009,asian,0.003493209,0.000387637
4704,4,Tennessee,2009,pacific islander,0.000247492,0.000213201
4704,4,Tennessee,2009,other,0.000313092,0.000208728
4704,4,Tennessee,2009,mixed,0.016652006,0.001122657
4704,4,Tennessee,2009,hispanic or latino,0.024234789,0.000518838
4705,5,Tennessee,2009,white,0.64293784,0.00247018
4705,5,Tennessee,2009,black,0.243403596,0.001313004
4705,5,Tennessee,2009,native american,0.002539437,0.000406887
4705,5,Tennessee,2009,asian,0.026304816,0.00076616
4705,5,Tennessee,2009,pacific islander,0.00120479,0.000300115
4705,5,Tennessee,2009,other,0.001108118,0.000386687
4705,5,Tennessee,2009,mixed,0.010101476,0.001167275
4705,5,Tennessee,2009,hispanic or latino,0.072399927,0.000655059
4706,6,Tennessee,2009,white,0.85073816,0.001426409
4706,6,Tennessee,2009,black,0.072457853,0.001197595
4706,6,Tennessee,2009,native american,0.002239971,0.000412133
4706,6,Tennessee,2009,asian,0.012361323,0.000460305
4706,6,Tennessee,2009,pacific islander,0.000215433,0.000192686
4706,6,Tennessee,2009,other,0.000992867,0.000390724
4706,6,Tennessee,2009,mixed,0.012232866,0.001136043
4706,6,Tennessee,2009,hispanic or latino,0.048761526,0.000370652
4707,7,Tennessee,2009,white,0.793093795,0.003822889
4707,7,Tennessee,2009,black,0.131324992,0.002529113
4707,7,Tennessee,2009,native american,0.001640322,0.000318008
4707,7,Tennessee,2009,asian,0.02336542,0.001137489
4707,7,Tennessee,2009,pacific islander,0.000724351,0.00024598
4707,7,Tennessee,2009,other,0.001349495,0.000428087
4707,7,Tennessee,2009,mixed,0.014605256,0.001039641
4707,7,Tennessee,2009,hispanic or latino,0.03389637,0.001672938
4708,8,Tennessee,2009,white,0.721208227,0.00312275
4708,8,Tennessee,2009,black,0.232442852,0.005070405
4708,8,Tennessee,2009,native american,0.0032528,0.000493881
4708,8,Tennessee,2009,asian,0.00562157,0.0005202
4708,8,Tennessee,2009,pacific islander,0.000408729,0.00019043
4708,8,Tennessee,2009,other,0.000916543,0.000404084
4708,8,Tennessee,2009,mixed,0.010724487,0.001055883
4708,8,Tennessee,2009,hispanic or latino,0.025424792,0.001165806
4709,9,Tennessee,2009,white,0.301183595,0.003821182
4709,9,Tennessee,2009,black,0.613712537,0.005493758
4709,9,Tennessee,2009,native american,0.001259695,0.000323829
4709,9,Tennessee,2009,asian,0.018437201,0.001203025
4709,9,Tennessee,2009,pacific islander,0.000576416,0.000362688
4709,9,Tennessee,2009,other,0.002122699,0.00098444
4709,9,Tennessee,2009,mixed,0.010338239,0.001376273
4709,9,Tennessee,2009,hispanic or latino,0.052369618,0.001588381
4801,1,Texas,2009,white,0.67263772,0.000682957
4801,1,Texas,2009,black,0.176528551,0.001049034
4801,1,Texas,2009,native american,0.002824434,0.000403697
4801,1,Texas,2009,asian,0.007234717,0.000491961
4801,1,Texas,2009,pacific islander,0.000259003,0.000144694
4801,1,Texas,2009,other,0.000794372,0.000272025
4801,1,Texas,2009,mixed,0.010814456,0.001115593
4801,1,Texas,2009,hispanic or latino,0.128906747,8.54E-05
4802,2,Texas,2009,white,0.56388019,0.005265097
4802,2,Texas,2009,black,0.203856563,0.003283268
4802,2,Texas,2009,native american,0.002499369,0.000505118
4802,2,Texas,2009,asian,0.029374137,0.001921105
4802,2,Texas,2009,pacific islander,0.002300634,0.000812881
4802,2,Texas,2009,other,0.003211502,0.000959172
4802,2,Texas,2009,mixed,0.009496497,0.001163428
4802,2,Texas,2009,hispanic or latino,0.185381109,0.004787581
4803,3,Texas,2009,white,0.551972817,0.003948796
4803,3,Texas,2009,black,0.104737339,0.003805292
4803,3,Texas,2009,native american,0.003558416,0.000547262
4803,3,Texas,2009,asian,0.108283593,0.002223098
4803,3,Texas,2009,pacific islander,0.000423216,0.000164178
4803,3,Texas,2009,other,0.002771575,0.000668875
4803,3,Texas,2009,mixed,0.014634989,0.001330454
4803,3,Texas,2009,hispanic or latino,0.213618055,0.005748678
4804,4,Texas,2009,white,0.742451155,0.002878711
4804,4,Texas,2009,black,0.101064451,0.00210099
4804,4,Texas,2009,native american,0.00679523,0.000516366
4804,4,Texas,2009,asian,0.015798021,0.001268714
4804,4,Texas,2009,pacific islander,0.001050495,0.000484649
4804,4,Texas,2009,other,0.001348642,0.000597564
4804,4,Texas,2009,mixed,0.014803349,0.001358792
4804,4,Texas,2009,hispanic or latino,0.116688658,0.002055316
4805,5,Texas,2009,white,0.639012419,0.004102148
4805,5,Texas,2009,black,0.129444762,0.003280299
4805,5,Texas,2009,native american,0.003982916,0.000525188
4805,5,Texas,2009,asian,0.018654126,0.001476205
4805,5,Texas,2009,pacific islander,0.000573449,0.000296661
4805,5,Texas,2009,other,0.001750155,0.00066997
4805,5,Texas,2009,mixed,0.011566921,0.00136549
4805,5,Texas,2009,hispanic or latino,0.195015252,0.004573398
4806,6,Texas,2009,white,0.563674716,0.004396319
4806,6,Texas,2009,black,0.158246759,0.003348096
4806,6,Texas,2009,native american,0.003692753,0.000500141
4806,6,Texas,2009,asian,0.039224807,0.001734946
4806,6,Texas,2009,pacific islander,0.00067247,0.000308377
4806,6,Texas,2009,other,0.002989186,0.000822771
4806,6,Texas,2009,mixed,0.015151947,0.001449891
4806,6,Texas,2009,hispanic or latino,0.216347362,0.004318577
4807,7,Texas,2009,white,0.585266255,0.006220181
4807,7,Texas,2009,black,0.084640468,0.004177113
4807,7,Texas,2009,native american,0.001770139,0.000418491
4807,7,Texas,2009,asian,0.084684657,0.003043808
4807,7,Texas,2009,pacific islander,0.000612141,0.000352208
4807,7,Texas,2009,other,0.002091156,0.000486073
4807,7,Texas,2009,mixed,0.011134202,0.001264571
4807,7,Texas,2009,hispanic or latino,0.229800983,0.00553266
4808,8,Texas,2009,white,0.759483805,0.001581972
4808,8,Texas,2009,black,0.083881737,0.001249398
4808,8,Texas,2009,native american,0.003445154,0.000467401
4808,8,Texas,2009,asian,0.012595422,0.000441719
4808,8,Texas,2009,pacific islander,0.000521332,0.000328721
4808,8,Texas,2009,other,0.000643318,0.000276075
4808,8,Texas,2009,mixed,0.011810857,0.000930949
4808,8,Texas,2009,hispanic or latino,0.127618375,0.000670283
4809,9,Texas,2009,white,0.131892084,0.004077165
4809,9,Texas,2009,black,0.357293656,0.006388023
4809,9,Texas,2009,native american,0.001323682,0.000518023
4809,9,Texas,2009,asian,0.098977358,0.003479553
4809,9,Texas,2009,pacific islander,0.000209443,0.000192688
4809,9,Texas,2009,other,0.002803749,0.000939703
4809,9,Texas,2009,mixed,0.005784826,0.000943892
4809,9,Texas,2009,hispanic or latino,0.401715202,0.008845492
4810,10,Texas,2009,white,0.564913766,0.005081522
4810,10,Texas,2009,black,0.101275629,0.002746121
4810,10,Texas,2009,native american,0.002548747,0.00070507
4810,10,Texas,2009,asian,0.055127785,0.002193931
4810,10,Texas,2009,pacific islander,0.000497428,0.000272673
4810,10,Texas,2009,other,0.002668541,0.000732451
4810,10,Texas,2009,mixed,0.012783668,0.001259542
4810,10,Texas,2009,hispanic or latino,0.260184436,0.005139708
4811,11,Texas,2009,white,0.598967708,0.001081743
4811,11,Texas,2009,black,0.038386422,0.001164161
4811,11,Texas,2009,native american,0.003869255,0.000495983
4811,11,Texas,2009,asian,0.006936401,0.000431225
4811,11,Texas,2009,pacific islander,0.000429754,0.000286993
4811,11,Texas,2009,other,0.000934567,0.000276691
4811,11,Texas,2009,mixed,0.010515719,0.000919849
4811,11,Texas,2009,hispanic or latino,0.339960174,0.000780032
4812,12,Texas,2009,white,0.617118393,0.004251593
4812,12,Texas,2009,black,0.061528359,0.002873881
4812,12,Texas,2009,native american,0.004592802,0.000587137
4812,12,Texas,2009,asian,0.027679135,0.001563124
4812,12,Texas,2009,pacific islander,0.000372111,0.000199575
4812,12,Texas,2009,other,0.001315908,0.000437778
4812,12,Texas,2009,mixed,0.011113114,0.00095796
4812,12,Texas,2009,hispanic or latino,0.276280178,0.004238718
4813,13,Texas,2009,white,0.690007128,0.001241731
4813,13,Texas,2009,black,0.059811594,0.000996451
4813,13,Texas,2009,native american,0.006254647,0.000553414
4813,13,Texas,2009,asian,0.013959513,0.00049516
4813,13,Texas,2009,pacific islander,0.000579475,0.000240681
4813,13,Texas,2009,other,0.0018488,0.000487495
4813,13,Texas,2009,mixed,0.013519542,0.001048573
4813,13,Texas,2009,hispanic or latino,0.2140193,0.000331128
4814,14,Texas,2009,white,0.587572705,0.003508306
4814,14,Texas,2009,black,0.09113729,0.002567152
4814,14,Texas,2009,native american,0.002838378,0.000424468
4814,14,Texas,2009,asian,0.02768266,0.001295103
4814,14,Texas,2009,pacific islander,0.00027665,8.14E-05
4814,14,Texas,2009,other,0.002394924,0.000965564
4814,14,Texas,2009,mixed,0.011152805,0.001181188
4814,14,Texas,2009,hispanic or latino,0.276944587,0.002192861
4815,15,Texas,2009,white,0.169347281,0.002309244
4815,15,Texas,2009,black,0.016068829,0.001046587
4815,15,Texas,2009,native american,0.001347734,0.000440242
4815,15,Texas,2009,asian,0.008056697,0.000548277
4815,15,Texas,2009,pacific islander,0.000149898,0.000148548
4815,15,Texas,2009,other,0.001438214,0.000421336
4815,15,Texas,2009,mixed,0.003613765,0.000703577
4815,15,Texas,2009,hispanic or latino,0.799977583,0.005105996
4816,16,Texas,2009,white,0.142698549,0.000744878
4816,16,Texas,2009,black,0.02602632,0.00066466
4816,16,Texas,2009,native american,0.00329322,0.00057728
4816,16,Texas,2009,asian,0.010912461,0.000446927
4816,16,Texas,2009,pacific islander,0.00051855,0.000141813
4816,16,Texas,2009,other,0.001792004,0.000474143
4816,16,Texas,2009,mixed,0.006148108,0.000869502
4816,16,Texas,2009,hispanic or latino,0.808610788,0.002662938
4817,17,Texas,2009,white,0.68097176,0.001648832
4817,17,Texas,2009,black,0.098147001,0.001127347
4817,17,Texas,2009,native american,0.003936725,0.000410825
4817,17,Texas,2009,asian,0.017267089,0.000615545
4817,17,Texas,2009,pacific islander,0.00043434,0.000232386
4817,17,Texas,2009,other,0.001262906,0.000444023
4817,17,Texas,2009,mixed,0.010746456,0.001309936
4817,17,Texas,2009,hispanic or latino,0.187233725,0.000854847
4818,18,Texas,2009,white,0.177218891,0.00476233
4818,18,Texas,2009,black,0.369911754,0.007332202
4818,18,Texas,2009,native american,0.00143619,0.000383176
4818,18,Texas,2009,asian,0.032804762,0.002445988
4818,18,Texas,2009,pacific islander,0.000345723,0.000230482
4818,18,Texas,2009,other,0.002371081,0.000757709
4818,18,Texas,2009,mixed,0.006093362,0.001018441
4818,18,Texas,2009,hispanic or latino,0.409818236,0.0074388
4819,19,Texas,2009,white,0.597534902,0.000998058
4819,19,Texas,2009,black,0.051340357,0.001038826
4819,19,Texas,2009,native american,0.003096849,0.000440897
4819,19,Texas,2009,asian,0.010010781,0.000545082
4819,19,Texas,2009,pacific islander,0.000472605,0.00019478
4819,19,Texas,2009,other,0.002304141,0.000786669
4819,19,Texas,2009,mixed,0.011199089,0.001052415
4819,19,Texas,2009,hispanic or latino,0.324041275,0.000551121
4820,20,Texas,2009,white,0.201190455,0.00452559
4820,20,Texas,2009,black,0.065796126,0.002397183
4820,20,Texas,2009,native american,0.003970606,0.000899307
4820,20,Texas,2009,asian,0.01547563,0.001255252
4820,20,Texas,2009,pacific islander,0.001146289,0.000443116
4820,20,Texas,2009,other,0.002516315,0.000799061
4820,20,Texas,2009,mixed,0.010203281,0.001205856
4820,20,Texas,2009,hispanic or latino,0.699701297,0.007424002
4821,21,Texas,2009,white,0.62240217,0.004860345
4821,21,Texas,2009,black,0.060245234,0.002344387
4821,21,Texas,2009,native american,0.003039438,0.000698808
4821,21,Texas,2009,asian,0.029374968,0.001614271
4821,21,Texas,2009,pacific islander,0.000931744,0.000396993
4821,21,Texas,2009,other,0.001532868,0.000376955
4821,21,Texas,2009,mixed,0.01439694,0.001162175
4821,21,Texas,2009,hispanic or latino,0.268076638,0.005331226
4822,22,Texas,2009,white,0.492650141,0.005192303
4822,22,Texas,2009,black,0.128609259,0.003271458
4822,22,Texas,2009,native american,0.002576081,0.000473423
4822,22,Texas,2009,asian,0.110183549,0.002153424
4822,22,Texas,2009,pacific islander,0.000715447,0.000710725
4822,22,Texas,2009,other,0.002257318,0.000664681
4822,22,Texas,2009,mixed,0.011762372,0.001139284
4822,22,Texas,2009,hispanic or latino,0.251245834,0.005022296
4823,23,Texas,2009,white,0.288239426,0.004046549
4823,23,Texas,2009,black,0.028638647,0.002008032
4823,23,Texas,2009,native american,0.002462656,0.000501014
4823,23,Texas,2009,asian,0.016097393,0.001328085
4823,23,Texas,2009,pacific islander,0.000278341,0.000223998
4823,23,Texas,2009,other,0.001998754,0.000429441
4823,23,Texas,2009,mixed,0.007724628,0.001139873
4823,23,Texas,2009,hispanic or latino,0.654560155,0.006566199
4824,24,Texas,2009,white,0.523363115,0.005061255
4824,24,Texas,2009,black,0.120126217,0.003412156
4824,24,Texas,2009,native american,0.003253664,0.000533108
4824,24,Texas,2009,asian,0.081058672,0.002695668
4824,24,Texas,2009,pacific islander,0.003613872,0.000530489
4824,24,Texas,2009,other,0.003206509,0.000856641
4824,24,Texas,2009,mixed,0.014382138,0.001368792
4824,24,Texas,2009,hispanic or latino,0.250995812,0.005029819
4825,25,Texas,2009,white,0.510696639,0.003783229
4825,25,Texas,2009,black,0.081148633,0.002887581
4825,25,Texas,2009,native american,0.002427299,0.000355374
4825,25,Texas,2009,asian,0.020036036,0.001391337
4825,25,Texas,2009,pacific islander,0.000291119,0.000213749
4825,25,Texas,2009,other,0.002635803,0.001008424
4825,25,Texas,2009,mixed,0.010267829,0.000944168
4825,25,Texas,2009,hispanic or latino,0.372496643,0.003791098
4826,26,Texas,2009,white,0.622357573,0.003880779
4826,26,Texas,2009,black,0.127891451,0.0027481
4826,26,Texas,2009,native american,0.003162552,0.000394436
4826,26,Texas,2009,asian,0.029685134,0.001661341
4826,26,Texas,2009,pacific islander,0.000636985,0.000237839
4826,26,Texas,2009,other,0.002042825,0.000508646
4826,26,Texas,2009,mixed,0.01698665,0.001437631
4826,26,Texas,2009,hispanic or latino,0.197236829,0.004016182
4827,27,Texas,2009,white,0.243619582,0.001922152
4827,27,Texas,2009,black,0.02247648,0.000552244
4827,27,Texas,2009,native american,0.001989221,0.000440939
4827,27,Texas,2009,asian,0.009122731,0.000513715
4827,27,Texas,2009,pacific islander,0.000114159,8.99E-05
4827,27,Texas,2009,other,0.001088791,0.000351039
4827,27,Texas,2009,mixed,0.005921998,0.000783416
4827,27,Texas,2009,hispanic or latino,0.715667038,0.002732681
4828,28,Texas,2009,white,0.186765736,0.001673348
4828,28,Texas,2009,black,0.013154912,0.000770333
4828,28,Texas,2009,native american,0.00140283,0.000289841
4828,28,Texas,2009,asian,0.0055044,0.000506255
4828,28,Texas,2009,pacific islander,0.000256348,0.000197092
4828,28,Texas,2009,other,0.001055021,0.000387743
4828,28,Texas,2009,mixed,0.003460056,0.000452152
4828,28,Texas,2009,hispanic or latino,0.788400697,0.004193031
4829,29,Texas,2009,white,0.153544575,0.003597047
4829,29,Texas,2009,black,0.090270531,0.003820651
4829,29,Texas,2009,native american,0.001615913,0.000563483
4829,29,Texas,2009,asian,0.012445813,0.001609951
4829,29,Texas,2009,pacific islander,0.000110311,0.000141616
4829,29,Texas,2009,other,0.001621876,0.000660378
4829,29,Texas,2009,mixed,0.003764005,0.000717024
4829,29,Texas,2009,hispanic or latino,0.736626974,0.009038084
4830,30,Texas,2009,white,0.178804315,0.003472051
4830,30,Texas,2009,black,0.386143014,0.005165186
4830,30,Texas,2009,native american,0.001580634,0.000358596
4830,30,Texas,2009,asian,0.013081013,0.001551103
4830,30,Texas,2009,pacific islander,0.000728442,0.000329064
4830,30,Texas,2009,other,0.002370951,0.000786098
4830,30,Texas,2009,mixed,0.010769125,0.001449852
4830,30,Texas,2009,hispanic or latino,0.406522506,0.007619107
4831,31,Texas,2009,white,0.624080817,0.000807328
4831,31,Texas,2009,black,0.122222113,0.001238725
4831,31,Texas,2009,native american,0.004461876,0.000497955
4831,31,Texas,2009,asian,0.029009587,0.000743235
4831,31,Texas,2009,pacific islander,0.002264217,0.000278559
4831,31,Texas,2009,other,0.002096589,0.000599025
4831,31,Texas,2009,mixed,0.020779768,0.001467982
4831,31,Texas,2009,hispanic or latino,0.195085034,0.000337722
4832,32,Texas,2009,white,0.447619202,0.005145438
4832,32,Texas,2009,black,0.072173328,0.003097884
4832,32,Texas,2009,native american,0.002734989,0.00056352
4832,32,Texas,2009,asian,0.042964705,0.002827926
4832,32,Texas,2009,pacific islander,0.000923465,0.000681535
4832,32,Texas,2009,other,0.002245229,0.000775946
4832,32,Texas,2009,mixed,0.008795041,0.001140316
4832,32,Texas,2009,hispanic or latino,0.422544042,0.007431972
4901,1,Utah,2009,white,0.811924684,0.001804937
4901,1,Utah,2009,black,0.014043826,0.001210273
4901,1,Utah,2009,native american,0.00623989,0.000794824
4901,1,Utah,2009,asian,0.017167262,0.000898395
4901,1,Utah,2009,pacific islander,0.004842257,0.000828572
4901,1,Utah,2009,other,0.000751766,0.000238563
4901,1,Utah,2009,mixed,0.014846796,0.000935634
4901,1,Utah,2009,hispanic or latino,0.130183519,0.001901526
4902,2,Utah,2009,white,0.857313838,0.003107203
4902,2,Utah,2009,black,0.008000409,0.001084151
4902,2,Utah,2009,native american,0.020806873,0.001006297
4902,2,Utah,2009,asian,0.020435032,0.001282854
4902,2,Utah,2009,pacific islander,0.003423269,0.000690231
4902,2,Utah,2009,other,0.000836644,0.000304445
4902,2,Utah,2009,mixed,0.014124179,0.001294474
4902,2,Utah,2009,hispanic or latino,0.075059756,0.002755115
4903,3,Utah,2009,white,0.795383749,0.002738418
4903,3,Utah,2009,black,0.006619631,0.000835904
4903,3,Utah,2009,native american,0.006546664,0.000891703
4903,3,Utah,2009,asian,0.020877217,0.001247955
4903,3,Utah,2009,pacific islander,0.014063363,0.001056952
4903,3,Utah,2009,other,0.001657859,0.000448534
4903,3,Utah,2009,mixed,0.015282346,0.001152453
4903,3,Utah,2009,hispanic or latino,0.139569171,0.002682619
5000,AL,Vermont,2009,white,0.951063322,0.000399733
5000,AL,Vermont,2009,black,0.00726128,0.00048516
5000,AL,Vermont,2009,native american,0.002604712,0.000443252
5000,AL,Vermont,2009,asian,0.0108073,0.000364273
5000,AL,Vermont,2009,pacific islander,0.000125723,7.74E-05
5000,AL,Vermont,2009,other,0.000857492,0.000411016
5000,AL,Vermont,2009,mixed,0.013686023,0.000665685
5000,AL,Vermont,2009,hispanic or latino,0.013594148,5.32E-05
5101,1,Virginia,2009,white,0.705358756,0.004063481
5101,1,Virginia,2009,black,0.190888624,0.002822411
5101,1,Virginia,2009,native american,0.003037389,0.000411492
